emotion_code,emotion,intensity,statement,repetition,actor,sex,path,stress,MFCC_Mean,MFCC_Variance,Pitch_Mean,Speech_Rate
2,calm,1,2,1,15,M,dataset/Audios/Actor_15/03-01-02-01-02-01-15.wav,Healthy,-34.733848571777344,24941.365234375,130.75308233882097,2.160556343258389
2,calm,1,2,2,15,M,dataset/Audios/Actor_15/03-01-02-01-02-02-15.wav,Healthy,-28.788503646850582,15686.1572265625,124.84848285663055,3.605769230769231
2,calm,2,1,1,15,M,dataset/Audios/Actor_15/03-01-02-02-01-01-15.wav,Healthy,-29.867095947265625,16538.392578125,120.59568520237023,3.409090909090909
2,calm,2,1,2,15,M,dataset/Audios/Actor_15/03-01-02-02-01-02-15.wav,Healthy,-33.489402770996094,22912.4375,116.15229340339896,2.604166666666667
2,calm,2,2,1,15,M,dataset/Audios/Actor_15/03-01-02-02-02-01-15.wav,Healthy,-32.143157958984375,22526.6640625,133.03860595958074,2.2865853658536586
2,calm,2,2,2,15,M,dataset/Audios/Actor_15/03-01-02-02-02-02-15.wav,Healthy,-35.071319580078125,23404.388671875,141.7660052464835,2.373417721518987
3,happy,1,1,1,15,M,dataset/Audios/Actor_15/03-01-03-01-01-01-15.wav,Healthy,-26.964357376098633,12752.01171875,133.80929076365396,4.166666666666667
3,happy,1,1,2,15,M,dataset/Audios/Actor_15/03-01-03-01-01-02-15.wav,Healthy,-33.463706970214844,22709.962890625,144.24403136881983,2.5589764094362253
3,happy,1,2,1,15,M,dataset/Audios/Actor_15/03-01-03-01-02-01-15.wav,Healthy,-28.892847061157227,15727.7890625,138.52806521170294,3.75
3,happy,1,2,2,15,M,dataset/Audios/Actor_15/03-01-03-01-02-02-15.wav,Healthy,-23.721094131469727,11080.904296875,134.9787633651677,4.166666666666667
3,happy,2,1,1,15,M,dataset/Audios/Actor_15/03-01-03-02-01-01-15.wav,Healthy,-22.361791610717773,11800.3447265625,203.41119867321615,3.289473684210526
3,happy,2,1,2,15,M,dataset/Audios/Actor_15/03-01-03-02-01-02-15.wav,Healthy,-20.824533462524418,8970.537109375,146.37201651545078,3.90625
3,happy,2,2,1,15,M,dataset/Audios/Actor_15/03-01-03-02-02-01-15.wav,Healthy,-23.346790313720703,9414.982421875,165.6928815515041,3.024193548387097
3,happy,2,2,2,15,M,dataset/Audios/Actor_15/03-01-03-02-02-02-15.wav,Healthy,-23.25239372253418,8438.9677734375,144.69079051284876,4.166666666666667
4,sad,1,1,1,15,M,dataset/Audios/Actor_15/03-01-04-01-01-01-15.wav,Mild_Stress,-34.30654525756836,21981.8125,141.7660052464835,2.798507462686567
4,sad,1,1,2,15,M,dataset/Audios/Actor_15/03-01-04-01-01-02-15.wav,Mild_Stress,-35.14788055419922,27916.33984375,117.84127594565436,2.604166666666667
4,sad,1,2,1,15,M,dataset/Audios/Actor_15/03-01-04-01-02-01-15.wav,Mild_Stress,-25.982667922973633,12599.4169921875,124.84848285663055,4.261363636363637
4,sad,1,2,2,15,M,dataset/Audios/Actor_15/03-01-04-01-02-02-15.wav,Mild_Stress,-36.429405212402344,25461.919921875,127.03079589645196,2.34375
4,sad,2,1,1,15,M,dataset/Audios/Actor_15/03-01-04-02-01-01-15.wav,Mild_Stress,-26.994741439819336,16951.998046875,142.58724736030138,3.3482142857142856
4,sad,2,1,2,15,M,dataset/Audios/Actor_15/03-01-04-02-01-02-15.wav,Mild_Stress,-28.031599044799805,17556.263671875,147.19047420200556,3.024193548387097
4,sad,2,2,1,15,M,dataset/Audios/Actor_15/03-01-04-02-02-01-15.wav,Mild_Stress,-29.660985946655273,11973.6142578125,139.73411696264463,3.6764705882352944
4,sad,2,2,2,15,M,dataset/Audios/Actor_15/03-01-04-02-02-02-15.wav,Mild_Stress,-31.915571212768555,22321.1171875,141.35774919283395,2.435064935064935
5,angry,1,1,1,15,M,dataset/Audios/Actor_15/03-01-05-01-01-01-15.wav,Moderate_Stress,-23.117185592651367,9354.8623046875,170.05691132319583,3.6764705882352944
5,angry,1,1,2,15,M,dataset/Audios/Actor_15/03-01-05-01-01-02-15.wav,Moderate_Stress,-22.72309684753418,7418.61962890625,197.63366364850043,3.6764705882352944
5,angry,1,2,1,15,M,dataset/Audios/Actor_15/03-01-05-01-02-01-15.wav,Moderate_Stress,-28.268836975097656,17146.837890625,254.42953275011928,2.4671052631578947
5,angry,1,2,2,15,M,dataset/Audios/Actor_15/03-01-05-01-02-02-15.wav,Moderate_Stress,-23.222652435302734,6690.3505859375,193.6580702059513,3.826530612244898
5,angry,2,1,1,15,M,dataset/Audios/Actor_15/03-01-05-02-01-01-15.wav,Moderate_Stress,-21.74622917175293,5911.69970703125,254.06159179290393,3.826530612244898
5,angry,2,1,2,15,M,dataset/Audios/Actor_15/03-01-05-02-01-02-15.wav,Moderate_Stress,-21.659833908081055,6012.33740234375,246.11813637218768,3.3482142857142856
5,angry,2,2,1,15,M,dataset/Audios/Actor_15/03-01-05-02-02-01-15.wav,Moderate_Stress,-19.608306884765625,6340.63916015625,182.78887791090543,3.98936170212766
5,angry,2,2,2,15,M,dataset/Audios/Actor_15/03-01-05-02-02-02-15.wav,Moderate_Stress,-22.509672164916992,5219.94580078125,275.4604045334168,3.605769230769231
6,fearful,1,1,1,15,M,dataset/Audios/Actor_15/03-01-06-01-01-01-15.wav,Moderate_Stress,-30.381980895996097,22652.453125,133.88966015399205,2.7573529411764706
6,fearful,1,1,2,15,M,dataset/Audios/Actor_15/03-01-06-01-01-02-15.wav,Moderate_Stress,-25.94561767578125,15274.5927734375,167.68805176257524,3.232758620689655
6,fearful,1,2,1,15,M,dataset/Audios/Actor_15/03-01-06-01-02-01-15.wav,Moderate_Stress,-25.209779739379883,16044.5771484375,151.06592630451914,3.232758620689655
6,fearful,1,2,2,15,M,dataset/Audios/Actor_15/03-01-06-01-02-02-15.wav,Moderate_Stress,-37.50640106201172,21007.513671875,173.52918104210443,2.1306818181818183
6,fearful,2,1,1,15,M,dataset/Audios/Actor_15/03-01-06-02-01-01-15.wav,Moderate_Stress,-24.348358154296875,12220.87109375,181.73609144327253,3.0737704918032787
6,fearful,2,1,2,15,M,dataset/Audios/Actor_15/03-01-06-02-01-02-15.wav,Moderate_Stress,-23.54684829711914,8975.833984375,216.74784357606865,3.289473684210526
6,fearful,2,2,1,15,M,dataset/Audios/Actor_15/03-01-06-02-02-01-15.wav,Moderate_Stress,-29.090896606445312,18039.419921875,159.12696062960518,2.604166666666667
6,fearful,2,2,2,15,M,dataset/Audios/Actor_15/03-01-06-02-02-02-15.wav,Moderate_Stress,-22.53101921081543,6797.337890625,189.23491376948436,3.826530612244898
7,disgust,1,1,1,15,M,dataset/Audios/Actor_15/03-01-07-01-01-01-15.wav,Severe_Stress,-33.032230377197266,18108.01171875,155.94287525826883,2.4038461538461537
7,disgust,1,1,2,15,M,dataset/Audios/Actor_15/03-01-07-01-01-02-15.wav,Severe_Stress,-29.799285888671875,14768.6083984375,134.5844400993791,3.289473684210526
7,disgust,1,2,1,15,M,dataset/Audios/Actor_15/03-01-07-01-02-01-15.wav,Severe_Stress,-29.334238052368164,14933.7548828125,151.06592630451914,3.024193548387097
7,disgust,1,2,2,15,M,dataset/Audios/Actor_15/03-01-07-01-02-02-15.wav,Severe_Stress,-29.0594539642334,13917.0146484375,156.85147630151965,2.533783783783784
7,disgust,2,1,1,15,M,dataset/Audios/Actor_15/03-01-07-02-01-01-15.wav,Severe_Stress,-24.3260440826416,11326.3857421875,176.56241769755178,3.289473684210526
7,disgust,2,1,2,15,M,dataset/Audios/Actor_15/03-01-07-02-01-02-15.wav,Severe_Stress,-31.249488830566406,21928.943359375,136.93693467412865,2.180232558139535
7,disgust,2,2,1,15,M,dataset/Audios/Actor_15/03-01-07-02-02-01-15.wav,Severe_Stress,-30.463970184326172,18068.916015625,122.3911241884186,2.6408450704225355
7,disgust,2,2,2,15,M,dataset/Audios/Actor_15/03-01-07-02-02-02-15.wav,Severe_Stress,-32.9221076965332,19074.9140625,189.23491376948436,2.373417721518987
8,surprised,1,1,1,15,M,dataset/Audios/Actor_15/03-01-08-01-01-01-15.wav,Mild_Stress,-32.09819412231445,21240.6796875,142.58724736030138,2.232142857142857
8,surprised,1,1,2,15,M,dataset/Audios/Actor_15/03-01-08-01-01-02-15.wav,Mild_Stress,-27.341367721557617,12349.34765625,148.4806116090963,3.90625
8,surprised,1,2,1,15,M,dataset/Audios/Actor_15/03-01-08-01-02-01-15.wav,Mild_Stress,-28.951114654541016,12758.056640625,137.33356847041853,3.3482142857142856
8,surprised,1,2,2,15,M,dataset/Audios/Actor_15/03-01-08-01-02-02-15.wav,Mild_Stress,-31.652118682861328,17735.408203125,203.99186545315516,3.409090909090909
8,surprised,2,1,1,15,M,dataset/Audios/Actor_15/03-01-08-02-01-01-15.wav,Mild_Stress,-17.423870086669922,8093.75,178.0996037738115,4.166666666666667
8,surprised,2,1,2,15,M,dataset/Audios/Actor_15/03-01-08-02-01-02-15.wav,Mild_Stress,-23.205322265625,13719.068359375,155.04471038810811,3.537735849056604
8,surprised,2,2,1,15,M,dataset/Audios/Actor_15/03-01-08-02-02-01-15.wav,Mild_Stress,-24.078767776489254,10806.19921875,130.0,4.6875
8,surprised,2,2,2,15,M,dataset/Audios/Actor_15/03-01-08-02-02-02-15.wav,Mild_Stress,-26.97122573852539,14816.8896484375,153.2638700001992,3.232758620689655
1,neutral,1,1,1,16,F,dataset/Audios/Actor_16/03-01-01-01-01-01-16.wav,Healthy,-38.86873245239258,19265.2734375,181.2127300113882,3.1779661016949152
1,neutral,1,1,2,16,F,dataset/Audios/Actor_16/03-01-01-01-01-02-16.wav,Healthy,-38.50565719604492,18479.107421875,185.98397121658357,3.1779661016949152
1,neutral,1,2,1,16,F,dataset/Audios/Actor_16/03-01-01-01-02-01-16.wav,Healthy,-38.665252685546875,15475.7265625,210.6196097379805,3.409090909090909
1,neutral,1,2,2,16,F,dataset/Audios/Actor_16/03-01-01-01-02-02-16.wav,Healthy,-38.76055145263672,17300.951171875,209.9692833680109,3.537735849056604
2,calm,1,1,1,16,F,dataset/Audios/Actor_16/03-01-02-01-01-01-16.wav,Healthy,-41.01933288574219,20780.810546875,178.6139741695516,3.232758620689655
2,calm,1,1,2,16,F,dataset/Audios/Actor_16/03-01-02-01-01-02-16.wav,Healthy,-38.4011116027832,19097.130859375,212.40900892134297,2.9761904761904763
2,calm,1,2,1,16,F,dataset/Audios/Actor_16/03-01-02-01-02-01-16.wav,Healthy,-41.97826385498047,20445.0625,185.98397121658357,3.0737704918032787
2,calm,1,2,2,16,F,dataset/Audios/Actor_16/03-01-02-01-02-02-16.wav,Healthy,-38.938472747802734,17586.044921875,185.98397121658357,3.289473684210526
2,calm,2,1,1,16,F,dataset/Audios/Actor_16/03-01-02-02-01-01-16.wav,Healthy,-40.27834701538086,18595.0078125,198.18461302324903,3.024193548387097
2,calm,2,1,2,16,F,dataset/Audios/Actor_16/03-01-02-02-01-02-16.wav,Healthy,-36.93576431274414,16032.96875,199.33268480704808,2.8846153846153846
2,calm,2,2,1,16,F,dataset/Audios/Actor_16/03-01-02-02-02-01-16.wav,Healthy,-42.576602935791016,19350.517578125,188.68995731836677,3.125
2,calm,2,2,2,16,F,dataset/Audios/Actor_16/03-01-02-02-02-02-16.wav,Healthy,-41.60221862792969,19105.814453125,164.73856077731807,3.0737704918032787
3,happy,1,1,1,16,F,dataset/Audios/Actor_16/03-01-03-01-01-01-16.wav,Healthy,-36.09564208984375,11895.2158203125,205.7678575319564,3.4722222222222223
3,happy,1,1,2,16,F,dataset/Audios/Actor_16/03-01-03-01-01-02-16.wav,Healthy,-33.5141716003418,11921.5126953125,255.5333556217653,3.3482142857142856
3,happy,1,2,1,16,F,dataset/Audios/Actor_16/03-01-03-01-02-01-16.wav,Healthy,-36.39559173583984,12876.0205078125,201.0748217852626,3.3482142857142856
3,happy,1,2,2,16,F,dataset/Audios/Actor_16/03-01-03-01-02-02-16.wav,Healthy,-37.307430267333984,12393.806640625,235.68255189130872,3.4722222222222223
3,happy,2,1,1,16,F,dataset/Audios/Actor_16/03-01-03-02-01-01-16.wav,Healthy,-34.87324142456055,9718.6201171875,272.296471933363,3.232758620689655
3,happy,2,1,2,16,F,dataset/Audios/Actor_16/03-01-03-02-01-02-16.wav,Healthy,-28.733360290527344,6548.06201171875,296.94140822080067,3.6764705882352944
3,happy,2,2,1,16,F,dataset/Audios/Actor_16/03-01-03-02-02-01-16.wav,Healthy,-36.70314407348633,8576.47265625,254.79747370733463,3.3482142857142856
3,happy,2,2,2,16,F,dataset/Audios/Actor_16/03-01-03-02-02-02-16.wav,Healthy,-34.53462600708008,9817.625,225.698856324528,3.289473684210526
4,sad,1,1,1,16,F,dataset/Audios/Actor_16/03-01-04-01-01-01-16.wav,Mild_Stress,-39.24504089355469,18182.85546875,232.97550689710764,3.4722222222222223
4,sad,1,1,2,16,F,dataset/Audios/Actor_16/03-01-04-01-01-02-16.wav,Mild_Stress,-40.86278533935547,19257.16015625,194.7799199939686,3.4722222222222223
4,sad,1,2,1,16,F,dataset/Audios/Actor_16/03-01-04-01-02-01-16.wav,Mild_Stress,-40.23554611206055,18182.072265625,198.18461302324903,3.826530612244898
4,sad,1,2,2,16,F,dataset/Audios/Actor_16/03-01-04-01-02-02-16.wav,Mild_Stress,-42.70423126220703,20531.5546875,205.1735783080468,3.537735849056604
4,sad,2,1,1,16,F,dataset/Audios/Actor_16/03-01-04-02-01-01-16.wav,Mild_Stress,-41.50491714477539,17143.462890625,230.29955496661373,2.7573529411764706
4,sad,2,1,2,16,F,dataset/Audios/Actor_16/03-01-04-02-01-02-16.wav,Mild_Stress,-41.54520797729492,19066.3828125,257.013645291753,2.6408450704225355
4,sad,2,2,1,16,F,dataset/Audios/Actor_16/03-01-04-02-02-01-16.wav,Mild_Stress,-43.235015869140625,14996.369140625,266.0772119191614,3.125
4,sad,2,2,2,16,F,dataset/Audios/Actor_16/03-01-04-02-02-02-16.wav,Mild_Stress,-41.01446533203125,15325.6484375,260.0,2.840909090909091
5,angry,1,1,1,16,F,dataset/Audios/Actor_16/03-01-05-01-01-01-16.wav,Moderate_Stress,-29.224842071533203,9272.25390625,231.63366671648825,2.8846153846153846
5,angry,1,1,2,16,F,dataset/Audios/Actor_16/03-01-05-01-01-02-16.wav,Moderate_Stress,-29.60708999633789,9023.6904296875,245.41141529081617,2.8846153846153846
5,angry,1,2,1,16,F,dataset/Audios/Actor_16/03-01-05-01-02-01-16.wav,Moderate_Stress,-35.337520599365234,10219.5205078125,237.0478470251364,3.024193548387097
5,angry,1,2,2,16,F,dataset/Audios/Actor_16/03-01-05-01-02-02-16.wav,Moderate_Stress,-29.932497024536133,7706.5,232.97550689710764,3.024193548387097
5,angry,2,1,1,16,F,dataset/Audios/Actor_16/03-01-05-02-01-01-16.wav,Moderate_Stress,-27.58834457397461,6241.9130859375,288.48806273763967,3.024193548387097
5,angry,2,1,2,16,F,dataset/Audios/Actor_16/03-01-05-02-01-02-16.wav,Moderate_Stress,-29.68724822998047,4918.52001953125,323.816901813294,3.409090909090909
5,angry,2,2,1,16,F,dataset/Audios/Actor_16/03-01-05-02-02-01-16.wav,Moderate_Stress,-29.20170211791992,4752.94970703125,302.1520139664837,3.3482142857142856
5,angry,2,2,2,16,F,dataset/Audios/Actor_16/03-01-05-02-02-02-16.wav,Moderate_Stress,-30.84137535095215,7600.29931640625,282.7154983856679,2.798507462686567
6,fearful,1,1,1,16,F,dataset/Audios/Actor_16/03-01-06-01-01-01-16.wav,Moderate_Stress,-35.88481903076172,12268.6875,283.532010492967,3.6764705882352944
6,fearful,1,1,2,16,F,dataset/Audios/Actor_16/03-01-06-01-01-02-16.wav,Moderate_Stress,-34.62471008300781,13597.5458984375,251.14344552045984,3.826530612244898
6,fearful,1,2,1,16,F,dataset/Audios/Actor_16/03-01-06-01-02-01-16.wav,Moderate_Stress,-36.04156494140625,13699.705078125,245.40732129724032,3.537735849056604
6,fearful,1,2,2,16,F,dataset/Audios/Actor_16/03-01-06-01-02-02-16.wav,Moderate_Stress,-37.742820739746094,11300.53125,275.4604045334168,3.6764705882352944
6,fearful,2,1,1,16,F,dataset/Audios/Actor_16/03-01-06-02-01-01-16.wav,Moderate_Stress,-31.9338436126709,5150.11962890625,305.6424556337383,3.024193548387097
6,fearful,2,1,2,16,F,dataset/Audios/Actor_16/03-01-06-02-01-02-16.wav,Moderate_Stress,-30.698822021484375,5525.3779296875,278.66110025943624,2.9296875
6,fearful,2,2,1,16,F,dataset/Audios/Actor_16/03-01-06-02-02-01-16.wav,Moderate_Stress,-34.80839920043945,5836.19384765625,375.20636626865576,3.3482142857142856
6,fearful,2,2,2,16,F,dataset/Audios/Actor_16/03-01-06-02-02-02-16.wav,Moderate_Stress,-29.75438117980957,5205.869140625,382.8674351061366,3.3482142857142856
7,disgust,1,1,1,16,F,dataset/Audios/Actor_16/03-01-07-01-01-01-16.wav,Severe_Stress,-35.404598236083984,14778.4951171875,202.2328889009313,3.1779661016949152
7,disgust,1,1,2,16,F,dataset/Audios/Actor_16/03-01-07-01-01-02-16.wav,Severe_Stress,-35.41994094848633,13993.98046875,191.43371755306833,3.232758620689655
7,disgust,1,2,1,16,F,dataset/Audios/Actor_16/03-01-07-01-02-01-16.wav,Severe_Stress,-38.29124069213867,14756.7001953125,178.6139741695516,3.75
7,disgust,1,2,2,16,F,dataset/Audios/Actor_16/03-01-07-01-02-02-16.wav,Severe_Stress,-33.20193099975586,13257.953125,206.36557938038789,3.537735849056604
7,disgust,2,1,1,16,F,dataset/Audios/Actor_16/03-01-07-02-01-01-16.wav,Severe_Stress,-37.03560256958008,14562.603515625,193.6580702059513,2.568493150684932
7,disgust,2,1,2,16,F,dataset/Audios/Actor_16/03-01-07-02-01-02-16.wav,Severe_Stress,-33.90476989746094,13357.9228515625,205.1735783080468,2.604166666666667
7,disgust,2,2,1,16,F,dataset/Audios/Actor_16/03-01-07-02-02-01-16.wav,Severe_Stress,-36.29302215576172,13793.05078125,197.04644080747195,2.604166666666667
7,disgust,2,2,2,16,F,dataset/Audios/Actor_16/03-01-07-02-02-02-16.wav,Severe_Stress,-35.726932525634766,12496.560546875,230.3033969257434,2.7173913043478257
8,surprised,1,1,1,16,F,dataset/Audios/Actor_16/03-01-08-01-01-01-16.wav,Mild_Stress,-37.86674499511719,13042.33984375,285.17449472060275,3.75
8,surprised,1,1,2,16,F,dataset/Audios/Actor_16/03-01-08-01-01-02-16.wav,Mild_Stress,-37.15880584716797,10703.658203125,248.25881701670832,3.90625
8,surprised,1,2,1,16,F,dataset/Audios/Actor_16/03-01-08-01-02-01-16.wav,Mild_Stress,-36.86061096191406,10364.9033203125,263.0254423121702,3.826530612244898
8,surprised,1,2,2,16,F,dataset/Audios/Actor_16/03-01-08-01-02-02-16.wav,Mild_Stress,-36.2504768371582,8893.8525390625,239.838215512903,3.90625
8,surprised,2,1,1,16,F,dataset/Audios/Actor_16/03-01-08-02-01-01-16.wav,Mild_Stress,-37.446990966796875,11060.8251953125,348.06360640353864,3.6764705882352944
8,surprised,2,1,2,16,F,dataset/Audios/Actor_16/03-01-08-02-01-02-16.wav,Mild_Stress,-35.37508773803711,9434.427734375,280.2753675911423,3.605769230769231
8,surprised,2,2,1,16,F,dataset/Audios/Actor_16/03-01-08-02-02-01-16.wav,Mild_Stress,-34.13652801513672,7465.12548828125,309.37955988445367,3.605769230769231
8,surprised,2,2,2,16,F,dataset/Audios/Actor_16/03-01-08-02-02-02-16.wav,Mild_Stress,-37.15087127685547,9413.7021484375,255.5376185423285,3.605769230769231
1,neutral,1,1,1,17,M,dataset/Audios/Actor_17/03-01-01-01-01-01-17.wav,Healthy,-27.886232376098633,17832.4375,105.5928115263106,3.232758620689655
1,neutral,1,1,2,17,M,dataset/Audios/Actor_17/03-01-01-01-01-02-17.wav,Healthy,-25.985822677612305,16087.3896484375,108.0609264985624,3.98936170212766
1,neutral,1,2,1,17,M,dataset/Audios/Actor_17/03-01-01-01-02-01-17.wav,Healthy,-27.51889991760254,15570.6904296875,109.95163245329708,3.75
1,neutral,1,2,2,17,M,dataset/Audios/Actor_17/03-01-01-01-02-02-17.wav,Healthy,-26.817703247070312,15929.013671875,108.0609264985624,3.90625
2,calm,1,1,1,17,M,dataset/Audios/Actor_17/03-01-02-01-01-01-17.wav,Healthy,-27.94109344482422,16831.85546875,108.0771513413799,4.166666666666667
2,calm,1,1,2,17,M,dataset/Audios/Actor_17/03-01-02-01-01-02-17.wav,Healthy,-27.9052677154541,16453.146484375,130.0,3.98936170212766
2,calm,1,2,1,17,M,dataset/Audios/Actor_17/03-01-02-01-02-01-17.wav,Healthy,-27.427587509155273,15783.6455078125,124.84848285663055,3.605769230769231
2,calm,1,2,2,17,M,dataset/Audios/Actor_17/03-01-02-01-02-02-17.wav,Healthy,-27.427583694458008,16057.55078125,117.16256013940792,3.409090909090909
2,calm,2,1,1,17,M,dataset/Audios/Actor_17/03-01-02-02-01-01-17.wav,Healthy,-28.106409072875977,17247.779296875,120.59568520237023,3.232758620689655
2,calm,2,1,2,17,M,dataset/Audios/Actor_17/03-01-02-02-01-02-17.wav,Healthy,-28.636571884155273,19217.62109375,110.58673092361124,3.6764705882352944
2,calm,2,2,1,17,M,dataset/Audios/Actor_17/03-01-02-02-02-01-17.wav,Healthy,-27.869230270385746,16104.4384765625,123.4144757235675,3.3482142857142856
2,calm,2,2,2,17,M,dataset/Audios/Actor_17/03-01-02-02-02-02-17.wav,Healthy,-27.70989418029785,17920.419921875,108.68691707750624,3.90625
3,happy,1,1,1,17,M,dataset/Audios/Actor_17/03-01-03-01-01-01-17.wav,Healthy,-27.27275276184082,13349.59375,165.6928815515041,4.076086956521739
3,happy,1,1,2,17,M,dataset/Audios/Actor_17/03-01-03-01-01-02-17.wav,Healthy,-26.221954345703125,12537.1806640625,175.03995918164946,3.98936170212766
3,happy,1,2,1,17,M,dataset/Audios/Actor_17/03-01-03-01-02-01-17.wav,Healthy,-25.53220558166504,10145.763671875,159.12696062960518,4.261363636363637
3,happy,1,2,2,17,M,dataset/Audios/Actor_17/03-01-03-01-02-02-17.wav,Healthy,-25.99974250793457,11907.666015625,153.70651218352927,3.90625
3,happy,2,1,1,17,M,dataset/Audios/Actor_17/03-01-03-02-01-01-17.wav,Healthy,-22.34974670410156,6371.1171875,264.5447199466984,3.90625
3,happy,2,1,2,17,M,dataset/Audios/Actor_17/03-01-03-02-01-02-17.wav,Healthy,-21.3019962310791,4951.93505859375,278.66110025943624,3.3482142857142856
3,happy,2,2,1,17,M,dataset/Audios/Actor_17/03-01-03-02-02-01-17.wav,Healthy,-29.31354522705078,12102.6318359375,267.61858152730787,2.9296875
3,happy,2,2,2,17,M,dataset/Audios/Actor_17/03-01-03-02-02-02-17.wav,Healthy,-28.543899536132812,7391.90478515625,270.72815965904965,3.4722222222222223
4,sad,1,1,1,17,M,dataset/Audios/Actor_17/03-01-04-01-01-01-17.wav,Mild_Stress,-24.43429183959961,13427.7314453125,116.1561688113574,3.98936170212766
4,sad,1,1,2,17,M,dataset/Audios/Actor_17/03-01-04-01-01-02-17.wav,Mild_Stress,-24.302385330200195,12084.2421875,129.25125509628117,4.36046511627907
4,sad,1,2,1,17,M,dataset/Audios/Actor_17/03-01-04-01-02-01-17.wav,Mild_Stress,-27.03632354736328,15565.087890625,113.82716948276509,3.98936170212766
